Dataset,N,Method,Seed,Macro-F1,Weighted-F1,Accuracy,Balanced_Acc,G-Mean,AUC,Train_Time_Sec,Inference_Time_Sec,Peak_Memory_MB,Params_M,F1_Class_0,F1_Class_1,F1_Class_2
TweetEval,1000,Full-FineTuning,2024,0.6595474971763632,0.6595474971763632,0.66,0.66,0.6539951182195991,0.8052,122.21444177627563,0.37933897972106934,3694.7705078125,124.647939,0.7216494845360825,0.5454545454545455,0.7115384615384615
TweetEval,1000,Full-FineTuning,1001,0.586857733728461,0.5868577337284611,0.58,0.5800000000000001,0.5753573078518248,0.7549999999999999,152.52707982063293,0.33945703506469727,3044.654296875,124.647939,0.6075949367088608,0.5203252032520325,0.6326530612244898
TweetEval,2000,LoRA-Vanilla,45,0.6714261773085303,0.6714261773085304,0.6666666666666666,0.6666666666666666,0.6646624250057473,0.8362666666666666,115.70289397239685,0.40445995330810547,2410.96630859375,0.887043,0.7111111111111111,0.6218487394957984,0.6813186813186813
TweetEval,2000,LoRA-Vanilla,123,0.6659198381209767,0.6659198381209767,0.66,0.66,0.6586197048551258,0.8342,123.53499126434326,0.4176521301269531,2188.57373046875,0.887043,0.7045454545454546,0.6050420168067228,0.6881720430107526
TweetEval,2000,LoRA-Vanilla,789,0.6455840455840455,0.6455840455840456,0.64,0.64,0.639387434713782,0.8212,119.98048496246338,0.4052705764770508,2408.56005859375,0.887043,0.6888888888888889,0.5811965811965812,0.6666666666666666
TweetEval,2000,LoRA-Vanilla,2024,0.6759446649496127,0.6759446649496128,0.6733333333333333,0.6733333333333333,0.670597224968353,0.8435333333333332,139.6231415271759,0.42052149772644043,2432.71630859375,0.887043,0.7032967032967035,0.5794392523364487,0.7450980392156863
TweetEval,2000,LoRA-Vanilla,1001,0.6384497145366711,0.6384497145366711,0.6333333333333333,0.6333333333333333,0.6306988130484195,0.8287333333333334,111.05954384803772,0.4343075752258301,1893.82861328125,0.887043,0.6363636363636364,0.5833333333333334,0.6956521739130435
TweetEval,2000,LoRA-Balanced,45,0.6706444347573379,0.670644434757338,0.6666666666666666,0.6666666666666666,0.6662041235995305,0.8194666666666667,95.91493487358093,0.42809081077575684,2410.966796875,0.887043,0.7291666666666667,0.5945945945945946,0.6881720430107526
TweetEval,2000,LoRA-Balanced,123,0.7002184298511863,0.7002184298511863,0.7,0.7000000000000001,0.6965270152938889,0.8311333333333333,110.31599807739258,0.4244353771209717,2188.57421875,0.887043,0.761904761904762,0.6213592233009708,0.717391304347826
TweetEval,2000,LoRA-Balanced,789,0.7181279622444361,0.7181279622444362,0.72,0.7200000000000001,0.713071399642916,0.8540000000000001,69.00724339485168,0.4190943241119385,2408.560546875,0.887043,0.7889908256880733,0.6262626262626263,0.7391304347826089
TweetEval,2000,LoRA-Balanced,2024,0.6964295027448429,0.696429502744843,0.7066666666666667,0.7066666666666667,0.6847191915594482,0.8194,84.85465931892395,0.42201805114746094,2432.716796875,0.887043,0.8073394495412843,0.5581395348837209,0.7238095238095238
TweetEval,2000,LoRA-Balanced,1001,0.7231655080401657,0.7231655080401658,0.7266666666666667,0.7266666666666666,0.7180813112860165,0.8446666666666666,103.94617676734924,0.4092998504638672,1893.8291015625,0.887043,0.8000000000000002,0.6170212765957446,0.7524752475247525
TweetEval,2000,LoRA-Ablation-NoMem,45,0.706959706959707,0.706959706959707,0.7066666666666667,0.7066666666666667,0.7035142999716433,0.8367999999999999,110.94568967819214,0.4719679355621338,2473.31103515625,6.20468,0.7959183673469388,0.6326530612244898,0.6923076923076923
TweetEval,2000,LoRA-Ablation-NoMem,123,0.7257308255097353,0.7257308255097353,0.7266666666666667,0.7266666666666666,0.723603335720822,0.8423333333333334,92.49805164337158,0.44950222969055176,2251.90283203125,6.20468,0.792079207920792,0.6666666666666666,0.7184466019417476
TweetEval,2000,LoRA-Ablation-NoMem,789,0.7103760736955875,0.7103760736955875,0.7133333333333334,0.7133333333333334,0.7060108230223479,0.8423333333333334,87.17846322059631,0.43799614906311035,2472.84228515625,6.20468,0.8037383177570094,0.6326530612244898,0.6947368421052631
TweetEval,2000,LoRA-Ablation-NoMem,2024,0.7094920512552833,0.7094920512552834,0.7133333333333334,0.7133333333333333,0.704052682007994,0.8374,100.35972738265991,0.44444823265075684,2496.07666015625,6.20468,0.7884615384615384,0.6021505376344087,0.7378640776699028
TweetEval,2000,LoRA-Ablation-NoMem,1001,0.7096600104319624,0.7096600104319623,0.7133333333333334,0.7133333333333333,0.7052556791052887,0.8290666666666665,101.66857123374939,0.43724775314331055,1962.3427734375,6.20468,0.7924528301886793,0.6236559139784946,0.712871287128713
TweetEval,2000,LoRA-Ablation-NoHSP,45,0.7028336702929945,0.7028336702929945,0.7,0.6999999999999998,0.6986313393036774,0.8248666666666665,197.49543380737305,0.5599551200866699,2420.64794921875,1.576067,0.7872340425531915,0.6153846153846153,0.7058823529411765
TweetEval,2000,LoRA-Ablation-NoHSP,123,0.6965717512301363,0.6965717512301363,0.7,0.7000000000000001,0.6912098078169351,0.8218666666666667,106.98777508735657,0.5251960754394531,2197.00537109375,1.576067,0.7818181818181817,0.6122448979591836,0.6956521739130435
TweetEval,2000,LoRA-Ablation-NoHSP,789,0.6846512416306466,0.6846512416306465,0.6933333333333334,0.6933333333333334,0.6738664100805334,0.8292666666666667,92.43958878517151,0.5312740802764893,2417.42919921875,1.576067,0.7826086956521738,0.5555555555555556,0.7157894736842104
TweetEval,2000,LoRA-Ablation-NoHSP,2024,0.6897375820056233,0.6897375820056233,0.7,0.7000000000000001,0.6788214881060004,0.8241999999999999,103.27903699874878,0.5094027519226074,2438.28857421875,1.576067,0.8,0.5681818181818182,0.7010309278350516
TweetEval,2000,LoRA-Ablation-NoHSP,1001,0.6791443850267379,0.679144385026738,0.68,0.68,0.6750622713469587,0.8064666666666668,95.60187149047852,0.5113694667816162,1902.57275390625,1.576067,0.7647058823529411,0.5858585858585857,0.686868686868687
TweetEval,2000,LoRA-Ours,45,0.6805152425354896,0.6805152425354896,0.6866666666666666,0.6866666666666666,0.6723950813597928,0.8210666666666667,120.00537323951721,0.5241031646728516,2481.9609375,6.893704,0.7524752475247525,0.5617977528089888,0.7272727272727272
TweetEval,2000,LoRA-Ours,123,0.7290904342253706,0.7290904342253707,0.7333333333333333,0.7333333333333333,0.724620491031826,0.8325333333333331,101.69942235946655,0.529310941696167,2261.77294921875,6.893704,0.7692307692307692,0.6516853932584269,0.7663551401869159
TweetEval,2000,LoRA-Ours,789,0.731345496808841,0.7313454968088412,0.7333333333333333,0.7333333333333334,0.7286608337584213,0.8190666666666667,110.23071813583374,0.5511980056762695,2480.9765625,6.893704,0.7766990291262137,0.6526315789473685,0.7647058823529411
TweetEval,2000,LoRA-Ours,2024,0.7138112491373362,0.7138112491373361,0.72,0.7200000000000001,0.7066041636107893,0.8431333333333333,84.27264976501465,0.5309741497039795,2506.3515625,6.893704,0.8035714285714286,0.6086956521739131,0.7291666666666667
TweetEval,2000,LoRA-Ours,1001,0.7264371040512425,0.7264371040512425,0.7266666666666667,0.7266666666666666,0.7223789622554675,0.8376666666666667,91.49677848815918,0.54457688331604,1980.53857421875,6.893704,0.816326530612245,0.6391752577319586,0.7238095238095238
TweetEval,2000,DoRA-Balanced,45,0.6704480107669406,0.6704480107669406,0.68,0.68,0.6603854497789253,0.8313333333333334,108.64586186408997,0.6607656478881836,3005.0439453125,0.914691,0.7758620689655172,0.5617977528089888,0.6736842105263158
TweetEval,2000,DoRA-Balanced,123,0.6941201659306838,0.6941201659306838,0.6933333333333334,0.6933333333333334,0.6915668377398325,0.8352666666666666,117.11325454711914,0.6843652725219727,2709.7607421875,0.914691,0.76,0.6415094339622641,0.6808510638297872
TweetEval,2000,DoRA-Balanced,789,0.7444461903975267,0.7444461903975268,0.7466666666666667,0.7466666666666667,0.7410260905566137,0.8538666666666667,106.74620056152344,0.65274977684021,3004.6064453125,0.914691,0.8073394495412843,0.686868686868687,0.7391304347826089
TweetEval,2000,DoRA-Balanced,2024,0.6865319865319867,0.6865319865319865,0.6933333333333334,0.6933333333333334,0.6789950553567518,0.8224,113.81548690795898,0.6692690849304199,3040.5283203125,0.914691,0.7818181818181817,0.5777777777777778,0.7
TweetEval,2000,DoRA-Balanced,1001,0.6873592121116873,0.6873592121116874,0.6933333333333334,0.6933333333333334,0.6800461329716476,0.8182666666666667,115.48373079299927,0.6507117748260498,2318.828125,0.914691,0.7777777777777777,0.5714285714285714,0.712871287128713
TweetEval,2000,LoRA-Focal,45,0.6672900742668184,0.6672900742668184,0.6666666666666666,0.6666666666666666,0.6603854497789253,0.8075999999999999,160.30918264389038,0.4177238941192627,2410.96728515625,0.887043,0.6976744186046512,0.576923076923077,0.7272727272727272
TweetEval,2000,LoRA-Focal,123,0.6905333660050642,0.6905333660050642,0.7,0.7000000000000001,0.6803227994517106,0.822,166.51252913475037,0.4240548610687256,2188.57470703125,0.887043,0.7547169811320756,0.5714285714285713,0.7454545454545455
TweetEval,2000,LoRA-Focal,789,0.7520424836601306,0.7520424836601307,0.7533333333333333,0.7533333333333333,0.7501546347819211,0.859,155.47397184371948,0.4364943504333496,2408.56103515625,0.887043,0.803921568627451,0.6875,0.7647058823529411
TweetEval,2000,LoRA-Focal,2024,0.6963128745306965,0.6963128745306965,0.7066666666666667,0.7066666666666667,0.6837623058366078,0.8386666666666667,95.78431010246277,0.46108198165893555,2432.71728515625,0.887043,0.8108108108108109,0.5454545454545454,0.7326732673267328
TweetEval,2000,LoRA-Focal,1001,0.7004140786749483,0.7004140786749482,0.7066666666666667,0.7066666666666667,0.6928802101749273,0.8226666666666667,89.92432928085327,0.41473984718322754,1893.82958984375,0.887043,0.8,0.5869565217391305,0.7142857142857142
TweetEval,2000,LoRA-LDAM,45,0.6310647458188442,0.6310647458188441,0.6266666666666667,0.6266666666666666,0.6230992922221325,0.8153333333333332,172.19958448410034,0.42141103744506836,2410.96728515625,0.887043,0.6363636363636364,0.5901639344262295,0.6666666666666665
TweetEval,2000,LoRA-LDAM,123,0.6585034210811486,0.6585034210811487,0.6533333333333333,0.6533333333333333,0.6491143757400227,0.8288000000000001,172.11526799201965,0.42786383628845215,2188.57470703125,0.887043,0.6436781609195402,0.6065573770491802,0.7252747252747254
TweetEval,2000,LoRA-LDAM,789,0.6169585606278113,0.6169585606278112,0.6133333333333333,0.6133333333333333,0.6040467194830885,0.8240666666666666,100.87883830070496,0.4232807159423828,2408.56103515625,0.887043,0.6444444444444445,0.5891472868217054,0.6172839506172839
TweetEval,2000,LoRA-LDAM,2024,0.6527224788094353,0.6527224788094353,0.6466666666666666,0.6466666666666666,0.6461899392595157,0.8353333333333333,140.3258399963379,0.40735507011413574,2431.17041015625,0.887043,0.6813186813186813,0.5811965811965812,0.6956521739130435
TweetEval,2000,LoRA-LDAM,1001,0.5949160118735812,0.5949160118735812,0.5933333333333334,0.5933333333333333,0.5852398753287976,0.7869333333333333,190.5468020439148,0.4362063407897949,1893.82958984375,0.887043,0.5783132530120482,0.576,0.6304347826086957
TweetEval,2000,LoRA-LogitAdj,45,0.7058739532245687,0.7058739532245687,0.7066666666666667,0.7066666666666667,0.7038481938518485,0.8282666666666668,120.26934719085693,0.39797401428222656,2412.02978515625,0.887043,0.76,0.6391752577319586,0.7184466019417476
TweetEval,2000,LoRA-LogitAdj,123,0.7264132553606237,0.7264132553606237,0.7333333333333333,0.7333333333333334,0.7185154597057399,0.844,84.28674840927124,0.4938335418701172,2188.57470703125,0.887043,0.8070175438596492,0.6222222222222222,0.7499999999999999
TweetEval,2000,LoRA-LogitAdj,789,0.7057142933431594,0.7057142933431593,0.7066666666666667,0.7066666666666667,0.7028455597397391,0.8394666666666667,116.76612663269043,0.4362189769744873,2408.56103515625,0.887043,0.7692307692307692,0.6262626262626263,0.7216494845360825
TweetEval,2000,LoRA-LogitAdj,2024,0.7050667926956588,0.7050667926956586,0.7066666666666667,0.7066666666666667,0.6986641188907992,0.8378666666666666,120.88234305381775,0.48265671730041504,2432.71728515625,0.887043,0.8076923076923077,0.5858585858585857,0.7216494845360825
TweetEval,2000,LoRA-LogitAdj,1001,0.7063907044299201,0.7063907044299202,0.7133333333333334,0.7133333333333333,0.6978656074128591,0.8348,104.82637906074524,0.40390539169311523,1893.82958984375,0.887043,0.7962962962962963,0.5777777777777778,0.7450980392156863
TweetEval,2000,Full-FineTuning,45,0.6799599771297885,0.6799599771297885,0.6866666666666666,0.6866666666666666,0.6723950813597928,0.8210666666666667,136.28765273094177,0.3567326068878174,3701.7392578125,124.647939,0.7547169811320756,0.5681818181818182,0.7169811320754718
TweetEval,2000,Full-FineTuning,123,0.6779110444777611,0.6779110444777611,0.6733333333333333,0.6733333333333333,0.6724894393572929,0.8191333333333333,200.07200050354004,0.34049510955810547,3421.310546875,124.647939,0.717391304347826,0.6206896551724138,0.6956521739130435
TweetEval,2000,Full-FineTuning,789,0.6653871119890536,0.6653871119890536,0.6666666666666666,0.6666666666666666,0.6614598844419094,0.8096666666666668,139.87784886360168,0.35671186447143555,3679.2548828125,124.647939,0.7378640776699028,0.5714285714285714,0.686868686868687
TweetEval,2000,Full-FineTuning,2024,0.6909668174347691,0.6909668174347691,0.6866666666666666,0.6866666666666665,0.6849920968061834,0.831,157.96967720985413,0.339017391204834,3717.38427734375,124.647939,0.7045454545454546,0.6260869565217391,0.7422680412371133
TweetEval,2000,Full-FineTuning,1001,0.6661624649859944,0.6661624649859944,0.6666666666666666,0.6666666666666666,0.6606055049267613,0.8224666666666666,133.28245067596436,0.357928991317749,3056.92529296875,124.647939,0.78,0.5714285714285714,0.6470588235294118
