Dataset,N,Method,Seed,Macro-F1,Weighted-F1,Accuracy,Balanced_Acc,G-Mean,AUC,Train_Time_Sec,Inference_Time_Sec,Peak_Memory_MB,Params_M,F1_Class_0,F1_Class_1,F1_Class_2,F1_Class_3,F1_Class_4,F1_Class_5
SMP2020,2000,AHSP-Max+Mean,123,0.7246251208917746,0.7246251208917746,0.7333333333333333,0.7333333333333334,0.7093066206402111,0.9352,229.37639379501343,1.5740876197814941,2028.1474609375,5.71867,0.6909090909090909,0.6222222222222222,0.7586206896551725,0.8749999999999999,0.8440366972477064,0.5569620253164557
SMP2020,2000,AHSP-Max+Mean,789,0.7356148422739345,0.7356148422739345,0.7366666666666667,0.7366666666666667,0.731953061639546,0.9299333333333334,174.92457056045532,1.579197645187378,2028.1474609375,5.71867,0.6601941747572816,0.6593406593406594,0.7777777777777777,0.82,0.7835051546391754,0.712871287128713
SMP2020,2000,AHSP-Max+Mean,2024,0.7341022201439823,0.7341022201439824,0.7366666666666667,0.7366666666666667,0.7260604768387731,0.9334933333333333,201.6840627193451,1.568622350692749,2028.1474609375,5.71867,0.7130434782608696,0.5894736842105264,0.8037383177570094,0.8118811881188118,0.8041237113402062,0.6823529411764706
SMP2020,2000,AHSP-Max+Mean,1001,0.7478671187910318,0.7478671187910317,0.7466666666666667,0.7466666666666667,0.743048624791911,0.9387466666666667,224.69733810424805,1.5523083209991455,2028.1474609375,5.71867,0.6875,0.6346153846153846,0.826923076923077,0.8333333333333333,0.782608695652174,0.7222222222222223
SMP2020,2000,AHSP-Max+Mean,45,0.7597657089880961,0.759765708988096,0.76,0.7599999999999999,0.7549817680760746,0.94104,185.01022458076477,1.547757863998413,2028.1474609375,5.71867,0.6732673267326733,0.68,0.7924528301886793,0.8749999999999999,0.8431372549019608,0.6947368421052631
SMP2020,2000,AHSP-Max+Attn,123,0.7246251208917746,0.7246251208917746,0.7333333333333333,0.7333333333333334,0.7093066206402111,0.9350533333333333,229.8080267906189,1.5634081363677979,2034.16015625,5.71867,0.6909090909090909,0.6222222222222222,0.7586206896551725,0.8749999999999999,0.8440366972477064,0.5569620253164557
SMP2020,2000,AHSP-Max+Attn,789,0.7356148422739345,0.7356148422739345,0.7366666666666667,0.7366666666666667,0.731953061639546,0.9299200000000001,176.21211957931519,1.5505800247192383,2035.28515625,5.71867,0.6601941747572816,0.6593406593406594,0.7777777777777777,0.82,0.7835051546391754,0.712871287128713
SMP2020,2000,AHSP-Max+Attn,2024,0.7380089350288772,0.7380089350288772,0.74,0.7399999999999999,0.7301745180545127,0.9335466666666665,204.85255551338196,1.5633385181427002,2035.28515625,5.71867,0.7130434782608696,0.5894736842105264,0.8037383177570094,0.82,0.8041237113402062,0.6976744186046512
SMP2020,2000,AHSP-Max+Attn,1001,0.7108079575040294,0.7108079575040293,0.7066666666666667,0.7066666666666667,0.7022674765074459,0.9316266666666667,142.48171305656433,1.5566070079803467,2035.28515625,5.71867,0.6285714285714286,0.5714285714285714,0.82,0.8297872340425532,0.7628865979381443,0.6521739130434783
SMP2020,2000,AHSP-Max+Attn,45,0.759817430272439,0.759817430272439,0.76,0.7599999999999999,0.7549817680760746,0.9411200000000001,186.8057780265808,1.55279541015625,2035.28515625,5.71867,0.6732673267326733,0.68,0.8000000000000002,0.8749999999999999,0.8431372549019608,0.6875
SMP2020,2000,AHSP-Mean+Attn,123,0.6995939512123543,0.6995939512123542,0.7066666666666667,0.7066666666666667,0.6830508839363407,0.9313866666666666,176.9310986995697,1.5698788166046143,2034.16015625,5.71867,0.6226415094339622,0.5631067961165048,0.7706422018348624,0.8333333333333333,0.8623853211009174,0.5454545454545454
SMP2020,2000,AHSP-Mean+Attn,789,0.7231271497453401,0.7231271497453401,0.7266666666666667,0.7266666666666666,0.7142153437055634,0.9352133333333333,138.64321994781494,1.5982286930084229,2035.28515625,5.71867,0.6601941747572816,0.6458333333333334,0.7478260869565216,0.8510638297872342,0.8073394495412843,0.6265060240963856
SMP2020,2000,AHSP-Mean+Attn,2024,0.7096420814703611,0.7096420814703611,0.71,0.71,0.6984591282055956,0.9229600000000001,149.9214324951172,1.596078634262085,2035.28515625,5.71867,0.6846846846846847,0.5961538461538461,0.7457627118644068,0.8510638297872342,0.7777777777777777,0.6024096385542169
SMP2020,2000,AHSP-Mean+Attn,1001,0.7179477516755178,0.7179477516755177,0.72,0.7199999999999999,0.7114985014321072,0.9322533333333333,165.23609447479248,1.5670421123504639,2035.28515625,5.71867,0.673076923076923,0.5806451612903226,0.7850467289719626,0.8172043010752689,0.7850467289719626,0.6666666666666666
SMP2020,2000,AHSP-Mean+Attn,45,0.7352986037213828,0.7352986037213828,0.7366666666666667,0.7366666666666667,0.7295209609469961,0.9404133333333333,176.2365517616272,1.5740077495574951,2035.28515625,5.71867,0.686868686868687,0.6213592233009708,0.7692307692307692,0.8453608247422681,0.8148148148148148,0.6741573033707865
SMP2020,2000,No-AHSP,123,0.7142397506558472,0.7142397506558472,0.7166666666666667,0.7166666666666668,0.7028096334905175,0.9342533333333335,133.04707098007202,1.5489609241485596,1986.14892578125,1.578374,0.7079646017699115,0.5981308411214953,0.7766990291262137,0.8297872340425532,0.8118811881188118,0.5609756097560976
SMP2020,2000,No-AHSP,789,0.7305851888551991,0.730585188855199,0.7333333333333333,0.7333333333333334,0.7209161479362731,0.9353466666666668,165.54309272766113,1.5688674449920654,1986.14892578125,1.578374,0.6530612244897959,0.6153846153846153,0.7962962962962963,0.8723404255319149,0.8035714285714286,0.6428571428571429
